trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
186,False,"{'a': 0.7, 'e': 0.1751864306173937}",25,4,32.6523704185528,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.500265067315901}",20,16,9.764363860734004,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.9404340872332042}",25,0,-3.8801787543157795,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
189,False,"{'a': 0.7, 'e': 0.9383022612367833}",25,14,20.738405180964573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.7, 'e': 0.4948722204034305}",25,0,34.83782203172656,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
191,False,"{'a': 0.7, 'e': 0.1813039582773838}",25,16,13.990907337127133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.7, 'e': 0.7722100524278528}",30,11,30.432778456165636,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.7, 'e': 0.999933692806604}",30,0,-13.240541186871742,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.7, 'e': 0.7573728930634613}",25,0,31.727682975067708,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
195,False,"{'a': 0.7, 'e': 0.15860778743465642}",30,17,17.812882907103724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.7, 'e': 0.5147530389396888}",20,16,6.605598704056357,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.7, 'e': 0.9460174678626021}",20,0,28.881188368040505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
198,False,"{'a': 0.7, 'e': 0.9323550997190464}",25,11,22.023650949866447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.7, 'e': 0.48019155972732785}",30,6,33.68777191081192,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.7, 'e': 0.19781357400426822}",30,0,18.144780849891074,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
201,False,"{'a': 0.7, 'e': 0.7827838929592789}",20,0,32.646252333751725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.7, 'e': 0.9995987157198266}",20,12,14.206102876666726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.7, 'e': 0.7462866433165524}",20,5,25.92438575010872,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.7, 'e': 0.14198430151104663}",20,6,24.60205141584827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.7, 'e': 0.529095475861036}",20,0,31.18995459151918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
206,False,"{'a': 0.7, 'e': 0.9513333835907903}",20,0,32.2403472021583,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
207,False,"{'a': 0.7, 'e': 0.9261443360236445}",20,6,25.046853989289048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.7, 'e': 0.46537513582012713}",25,19,12.378159002745942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.7, 'e': 0.21426726244666316}",35,0,52.869901361701004,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
210,False,"{'a': 0.7, 'e': 0.7931364191664784}",20,11,13.226978179370123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.7, 'e': 0.998981124853873}",25,8,23.33026060183713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.7, 'e': 0.7349893980118459}",35,23,8.015283023030708,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
213,False,"{'a': 0.7, 'e': 0.12532067275868897}",20,14,10.572704068504706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.7, 'e': 0.5432883230823863}",35,15,22.89454290618073,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.7, 'e': 0.9563803314636136}",25,14,18.228714685620698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.7, 'e': 0.9196717261025923}",20,0,30.576055365057417,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.7, 'e': 0.45042713768841525}",20,0,30.17271633429697,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
218,False,"{'a': 0.7, 'e': 0.2306603716988155}",20,0,22.86043546814634,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.7, 'e': 0.8032647041083436}",25,15,16.80453264537015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.7, 'e': 0.9980810948185003}",25,7,26.441508544441636,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.7, 'e': 0.7234843511882114}",20,5,23.351898743578687,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.7, 'e': 0.1086216124392915}",20,4,26.45999918406076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.7, 'e': 0.557327567899362}",25,14,20.580275320982327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.7, 'e': 0.961156884571456}",25,2,27.289123810573845,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.7, 'e': 0.9129390999389944}",30,24,10.239700116779536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.7, 'e': 0.4353517915382948}",20,8,19.231570679022887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.7, 'e': 0.2469882669822479}",25,9,26.44853843739011,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.7, 'e': 0.8131658842429303}",20,9,19.050406686423216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.7, 'e': 0.9968988800767123}",20,0,-30.666972985765902,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
230,False,"{'a': 0.7, 'e': 0.7117747556357236}",25,1,-8.4317879139927,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
231,False,"{'a': 0.7, 'e': 0.09189184183191838}",20,0,33.278073952745636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
232,False,"{'a': 0.7, 'e': 0.5712092410350728}",30,2,45.60445107670331,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.7, 'e': 0.9656616924526894}",20,9,17.64707095085582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.7, 'e': 0.9059483610296298}",30,5,33.45173099284084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.7, 'e': 0.4201533595806971}",30,4,-2.4386931583259384,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
236,False,"{'a': 0.7, 'e': 0.2632463319563586}",20,3,14.248502190030788,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.7, 'e': 0.8228371602369406}",30,10,36.433209484102285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.7, 'e': 0.9954348148728083}",25,6,32.3569243844411,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.7, 'e': 0.6998639219759547}",20,15,8.396617615141022,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.7, 'e': 0.07513609089835323}",25,10,27.21872025935641,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.7, 'e': 0.584929417762528}",30,16,21.107972519510486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.7, 'e': 0.9698934814754304}",20,13,11.366355795258308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.7, 'e': 0.8987014858467449}",25,10,18.49148448443477,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.7, 'e': 0.404836138826264}",25,7,28.096490762048287,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.7, 'e': 0.2794299700233931}",25,10,28.55137664806685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.7, 'e': 0.8322757977573041}",25,14,16.016339196024756,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.7, 'e': 0.9936893131378971}",25,6,31.495663008829148,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.7, 'e': 0.6877552177259102}",20,15,7.752534912710552,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.05835909694572554}",25,0,31.774557873140512,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
250,False,"{'a': 0.7, 'e': 0.5984842190140996}",20,8,21.306696744402043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.7, 'e': 0.9738510551976914}",20,0,29.656611798649788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
252,False,"{'a': 0.7, 'e': 0.8912005232793335}",20,10,20.3096374454512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.7, 'e': 0.3894044598703875}",25,0,24.39865794828911,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.7, 'e': 0.2955346056281109}",25,12,18.928149697369523,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.7, 'e': 0.8414791282441333}",20,7,18.53720979679698,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.7, 'e': 0.9916628683728491}",20,2,19.818045303168685,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.7, 'e': 0.6754520663460806}",20,7,22.200627348184618,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.7, 'e': 0.04156560328705974}",25,12,24.552607822369275,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.7, 'e': 0.6118698124783108}",25,5,28.788866179416896,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.7, 'e': 0.9775332947055968}",25,18,11.08599484391909,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.7, 'e': 0.8834475940537632}",30,0,35.79582165293964,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
262,False,"{'a': 0.7, 'e': 0.37386268566901415}",30,19,18.192844414194337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.7, 'e': 0.31155568555150076}",20,7,7.242985712818068,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.7, 'e': 0.8504445496652486}",20,0,30.924045608955346,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.7, 'e': 0.9893560535087885}",25,10,27.22575862721644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.7, 'e': 0.6629579462723734}",25,14,17.761559780812718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.7, 'e': 0.02476035790040995}",30,0,41.1381811246135,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.7, 'e': 0.6250824136834026}",25,4,25.988641803131802,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.7, 'e': 0.9809391589297528}",25,8,26.74757992002302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.7, 'e': 0.8754448901342752}",25,3,32.00642281568242,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.7, 'e': 0.3582152103049099}",25,4,34.125206132471405,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.7, 'e': 0.32748868019790933}",20,8,19.980948560672534,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.7, 'e': 0.8591695272518879}",20,0,28.563751639687858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.7, 'e': 0.9867695207451039}",20,2,25.997300664752917,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.7, 'e': 0.6502763899328083}",20,6,25.063603124060478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.7, 'e': 0.007948112086250285}",25,2,35.00560852850389,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.7, 'e': 0.6381182870671483}",30,20,-5.812215845753204,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
278,False,"{'a': 0.7, 'e': 0.9840676849396024}",20,0,26.663883537220958,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.7, 'e': 0.8671946741032208}",30,12,-10.106967676231314,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
280,False,"{'a': 0.7, 'e': 0.3424664577455166}",20,0,28.45409348033328,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
281,False,"{'a': 0.7, 'e': 0.3433290848758981}",20,15,9.102870073639144,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.867651594215249}",25,19,13.49564562015635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.7, 'e': 0.9839040013650384}",20,0,26.693393084419647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.7, 'e': 0.6374109827487437}",25,20,10.459823431924274,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.7, 'e': 0.008866380875648453}",20,11,15.235054401905188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.7, 'e': 0.6509737470331787}",25,9,29.646393351267626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.7, 'e': 0.9869179882156323}",20,12,13.754311712976401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.7, 'e': 0.8586992785213237}",30,21,17.39400718900871,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.7, 'e': 0.32662088059209826}",20,16,7.131649711227125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.7, 'e': 0.35907242107165305}",25,13,15.809399902688554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.7, 'e': 0.8758883524440365}",30,22,15.268175700455103,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.7, 'e': 0.9807603055289674}",25,9,12.16286463387831,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.7, 'e': 0.6243653621211128}",20,4,-15.309940105816786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
294,False,"{'a': 0.7, 'e': 0.025678367070185573}",35,24,16.636514991524425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.7, 'e': 0.6636451589928438}",25,18,13.526244128614994,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.7, 'e': 0.9894892628994932}",20,3,28.247008528486123,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.7, 'e': 0.8499611052682999}",35,22,22.59173921134703,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.7, 'e': 0.31068295882078784}",20,4,29.547020861553637,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.7, 'e': 0.37471423771526435}",20,10,17.782015528818818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.7, 'e': 0.8838774731823718}",20,16,5.742636239871583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.7, 'e': 0.9773393220453062}",20,3,29.326532701508143,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.7, 'e': 0.6111432164021845}",25,2,32.86562518591039,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.7, 'e': 0.04248309329107704}",20,0,7.058315822882255,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
304,False,"{'a': 0.7, 'e': 0.6761289403928793}",25,15,16.068912813276178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.7, 'e': 0.9917807820218032}",20,0,-14.5912372789306,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
306,False,"{'a': 0.7, 'e': 0.840982624863667}",20,12,13.108925133638559,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.7, 'e': 0.29465719851616406}",25,0,37.138909006881946,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.7, 'e': 0.39025011243924357}",30,19,20.02007736703478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.7, 'e': 0.8916166976882398}",20,2,31.372169750708363,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.7, 'e': 0.9736420181192547}",20,2,27.009187013922237,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.7, 'e': 0.59774828385259}",25,8,23.27784408992742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.7, 'e': 0.05927580838451743}",20,7,1.808155014360763,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.7, 'e': 0.6884215617283526}",20,6,19.46802801115829,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.7, 'e': 0.9937918977076976}",20,16,7.173661817322213,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.7, 'e': 0.8317663757683622}",20,12,12.049265702912072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.7, 'e': 0.27854813059704314}",25,9,19.54771094817237,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.7, 'e': 0.40567565282866247}",35,5,42.02670065172156,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.7, 'e': 0.8991038378721354}",20,14,9.629285092254248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.7, 'e': 0.969669439079329}",20,10,20.88747922776909,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.7, 'e': 0.5841843515845697}",20,10,15.109399812930727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.7, 'e': 0.07605176459268775}",25,3,34.22479920307194,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.7, 'e': 0.7005195475404035}",20,11,-24.435877251887476,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
323,False,"{'a': 0.7, 'e': 0.9955220413600099}",20,6,-18.193499959758498,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
324,False,"{'a': 0.7, 'e': 0.8223149636670087}",25,13,-1.2072428342759247,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
325,False,"{'a': 0.7, 'e': 0.26236030953568124}",20,0,27.15961754229533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.7, 'e': 0.42098649766321883}",35,13,41.09423008364505,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.7, 'e': 0.906336776915605}",25,18,13.107280233774052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.7, 'e': 0.9654227080817965}",20,0,25.619953784070912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
329,False,"{'a': 0.7, 'e': 0.570455254491188}",30,1,41.921905920948596,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.7, 'e': 0.09280621889584878}",20,6,19.257758281469822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.7, 'e': 0.7124194773990172}",30,8,38.39881449026816,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.7, 'e': 0.9969707238200064}",25,13,22.949730671343477,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.7, 'e': 0.8126310607311674}",25,0,38.38351814397586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.7, 'e': 0.2460983120698834}",20,1,29.783333035244254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.7, 'e': 0.43617831815006336}",20,12,10.481816625672765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.7, 'e': 0.9133134698698292}",25,10,28.0833609475662,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.7, 'e': 0.9609030257931762}",20,16,7.939582573765344,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.7, 'e': 0.5565648741620335}",20,7,12.707348815390022,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.7, 'e': 0.10953443435354873}",30,12,-55.660974903462076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
340,False,"{'a': 0.7, 'e': 0.7241179868699099}",20,0,10.276825043508431,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
341,False,"{'a': 0.7, 'e': 0.9981375355057084}",20,0,25.703081711002728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
342,False,"{'a': 0.7, 'e': 0.8027174048639546}",25,9,19.84594079890553,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.7, 'e': 0.2297667359092262}",20,10,17.676958343521825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.7, 'e': 0.4512468191478743}",25,4,26.850608146115377,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.7, 'e': 0.9200319442336891}",25,7,23.478873781216727,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.7, 'e': 0.9561116700507214}",25,0,37.41646491185947,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.7, 'e': 0.5425171377859515}",20,6,23.294332935050615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.7, 'e': 0.12623168144368707}",30,12,27.674164453299284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.7, 'e': 0.7356117684659061}",25,16,14.799269156431773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.7, 'e': 0.9990221465276724}",30,3,35.65663736027254,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.7, 'e': 0.7925767989258304}",25,16,-24.80876702411123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
352,False,"{'a': 0.7, 'e': 0.2133701984350786}",25,0,34.07967479422167,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
353,False,"{'a': 0.7, 'e': 0.4661877403810307}",20,4,26.930693374187612,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.7, 'e': 0.9264903005115392}",20,1,-57.22772462626512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 2}",1
355,False,"{'a': 0.7, 'e': 0.9510499955012002}",20,13,11.813184535957244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 0.5283160170405321}",25,10,24.681949702963212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 0.14289323939976428}",20,6,22.311894433500733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 0.7468975725819166}",20,9,14.30105360883709,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 0.9996243067822747}",20,9,20.326353233469845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 0.7822121099422888}",25,9,26.222867364039935,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 0.19691333539505884}",20,10,19.59940679043286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 0.48099685764418654}",35,9,41.96861576764379,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 0.9326867127501668}",30,3,36.12831695841814,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 0.9457194332178361}",20,7,25.18893694741514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 0.5139655269693999}",25,7,25.746196235480674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 0.1595143975456555}",25,15,17.32605388134671,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 0.757972208413751}",20,9,18.37246187055899,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 0.9999438460224106}",30,17,22.912151640409938,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 0.7716262682931159}",20,7,20.332717697916515,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 0.18040079959254857}",30,14,26.109779647528374,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 0.4956699839966422}",25,2,32.585864029733806,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
